user_id,total_spent,total_returned,net_spend_ratio,loyalty_score,perk,points_per_dollar,return_window_days,fraud_risk
3144,783.01,0.0,1.0,0.5556084270720791,Gold,15.556084270720792,60,0
6877,296.59,0.0,1.0,0.5555987868160012,Gold,15.55598786816001,60,0
8990,916.41,0.0,1.0,0.5555874391617668,Gold,15.555874391617667,60,0
4546,362.24,0.0,1.0,0.5555566557773622,Gold,15.555566557773624,60,0
3670,395.15,0.0,1.0,0.5555381513552771,Gold,15.55538151355277,60,0
8778,242.82,0.0,1.0,0.5554938183512799,Gold,15.5549381835128,60,0
9889,485.01,0.0,1.0,0.555467905312507,Gold,15.554679053125069,60,0
9601,860.74,0.0,1.0,0.5554252226412197,Gold,15.554252226412197,60,0
9694,403.93,0.0,1.0,0.5552976471292536,Gold,15.552976471292537,60,0
1190,956.96,0.0,1.0,0.5552940816801627,Gold,15.552940816801627,60,0
8149,1783.4499999999998,307.75,0.8274411954358126,0.5552388193988509,Platinum,15.55238819398851,30,0
4110,792.9,0.0,1.0,0.5551488425103549,Gold,15.551488425103548,60,0
8352,765.37,0.0,1.0,0.5550769240695693,Gold,15.550769240695693,60,0
9879,278.33,0.0,1.0,0.5550486028689586,Gold,15.550486028689585,60,0
8467,730.86,0.0,1.0,0.5550472196025379,Gold,15.55047219602538,60,0
9373,619.93,0.0,1.0,0.5549876653418049,Gold,15.54987665341805,60,0
5083,396.41999999999996,0.0,1.0,0.5549451040297001,Gold,15.549451040297,60,0
8735,997.89,0.0,1.0,0.5547596485571984,Gold,15.547596485571983,60,0
5707,770.43,0.0,1.0,0.5547243341763499,Gold,15.5472433417635,60,0
2482,782.91,0.0,1.0,0.5545953130064084,Gold,15.545953130064083,60,0
9308,673.63,0.0,1.0,0.5545854741625768,Gold,15.545854741625767,60,0
9832,782.21,0.0,1.0,0.5545742216174199,Gold,15.5457422161742,60,0
7792,980.51,0.0,1.0,0.5544885047516952,Gold,15.544885047516953,60,0
6201,892.05,0.0,1.0,0.5543484083199169,Gold,15.543484083199171,60,0
8650,891.75,0.0,1.0,0.5543393691532076,Gold,15.543393691532078,60,0
3581,956.19,0.0,1.0,0.5542607801421743,Gold,15.542607801421742,60,0
1723,804.05,0.0,1.0,0.5542221719437597,Gold,15.542221719437597,60,0
2405,903.76,0.0,1.0,0.5541961866220881,Gold,15.54196186622088,60,0
2306,883.1,0.0,1.0,0.5540787398464213,Gold,15.540787398464213,60,0
7393,689.61,0.0,1.0,0.5540568594325272,Gold,15.540568594325272,60,0
9250,926.55,0.0,1.0,0.5538727609763409,Gold,15.538727609763408,60,0
9164,916.86,0.0,1.0,0.5538333211441541,Gold,15.53833321144154,60,0
2441,688.14,0.0,1.0,0.5537600422631263,Gold,15.537600422631265,60,0
4924,787.3,0.0,1.0,0.5537174851358209,Gold,15.537174851358209,60,0
1845,718.3,0.0,1.0,0.553658678812872,Gold,15.536586788128721,60,0
8673,961.04,0.0,1.0,0.553649337579733,Gold,15.536493375797331,60,0
4080,868.04,0.0,1.0,0.5536249736776119,Gold,15.53624973677612,60,0
1685,150.07,5.4,0.964016792163657,0.5535837039535457,Platinum,15.535837039535458,60,0
3071,931.8,0.0,1.0,0.553525895888704,Gold,15.535258958887042,60,0
4470,625.79,0.0,1.0,0.55352281625678,Gold,15.535228162567801,60,0
3773,192.41,0.0,1.0,0.5534698865335012,Gold,15.53469886533501,60,0
2061,551.2,0.0,1.0,0.553421842753743,Gold,15.534218427537429,60,0
9786,232.56,0.0,1.0,0.5534170020821433,Gold,15.534170020821435,60,0
6847,525.06,0.0,1.0,0.5533918057853772,Gold,15.533918057853771,60,0
8925,724.7,0.0,1.0,0.5533464638642877,Gold,15.533464638642878,60,0
5467,886.43,0.0,1.0,0.5531689735867941,Gold,15.531689735867943,60,0
1916,984.05,0.0,1.0,0.5530800154037141,Gold,15.530800154037141,60,0
7246,719.78,0.0,1.0,0.5530719589039916,Gold,15.530719589039917,60,0
3337,746.77,0.0,1.0,0.553001344218438,Gold,15.53001344218438,60,0
2222,971.38,0.0,1.0,0.5529507865155476,Gold,15.529507865155477,60,0
8117,726.3,0.0,1.0,0.5528896222483537,Gold,15.528896222483537,60,0
4881,942.73,0.0,1.0,0.5528451218523804,Gold,15.528451218523804,60,0
4709,1301.06,103.71,0.9202880728021767,0.5528428915823161,Platinum,15.52842891582316,45,0
2475,988.67,0.0,1.0,0.5527141680659875,Gold,15.527141680659875,60,0
3592,527.08,0.0,1.0,0.5526950937503111,Gold,15.52695093750311,60,0
9771,199.28,0.0,1.0,0.5526667824410445,Gold,15.526667824410445,60,0
6147,770.88,0.0,1.0,0.5524651656536866,Gold,15.524651656536864,60,0
1762,536.0,0.0,1.0,0.5524588078020852,Gold,15.524588078020853,60,0
6934,828.3,0.0,1.0,0.5524275853941798,Gold,15.524275853941798,60,0
1783,876.2,0.0,1.0,0.5523556874969546,Gold,15.523556874969547,60,0
8147,639.69,0.0,1.0,0.552300216839566,Gold,15.52300216839566,60,0
4942,974.13,0.0,1.0,0.552276069786141,Gold,15.522760697861408,60,0
7459,428.5,0.0,1.0,0.5522500760948706,Gold,15.522500760948708,60,0
1054,632.79,0.0,1.0,0.5520923160052509,Gold,15.520923160052508,60,0
3077,354.55,0.0,1.0,0.5520421235212175,Gold,15.520421235212174,60,0
2204,1031.23,106.28,0.896938607294202,0.552039644201845,Platinum,15.520396442018448,45,0
3704,580.99,0.0,1.0,0.5519204421089916,Gold,15.519204421089917,60,0
1462,957.1,0.0,1.0,0.5517629464226068,Gold,15.517629464226069,60,0
4605,544.55,0.0,1.0,0.5517063230432008,Gold,15.517063230432008,60,0
6503,946.27,0.0,1.0,0.5516891577569245,Gold,15.516891577569245,60,0
3839,786.21,0.0,1.0,0.5516644408099082,Gold,15.516644408099083,60,0
3785,646.53,0.0,1.0,0.5514962088304382,Gold,15.51496208830438,60,0
1983,805.23,0.0,1.0,0.5514799482217053,Gold,15.514799482217052,60,0
2367,1193.33,89.57,0.924941131120478,0.5514581501443085,Platinum,15.514581501443086,45,0
6038,792.43,0.0,1.0,0.5513468023612983,Gold,15.513468023612983,60,0
3777,398.37,0.0,1.0,0.5513422424516947,Gold,15.513422424516946,60,0
2808,849.9,0.0,1.0,0.5513107286295762,Gold,15.513107286295762,60,0
4559,329.82,0.0,1.0,0.55129699487881,Gold,15.5129699487881,60,0
8824,789.34,0.0,1.0,0.551253698944192,Gold,15.51253698944192,60,0
4980,956.76,0.0,1.0,0.5509951262760938,Gold,15.50995126276094,60,0
4032,955.43,0.0,1.0,0.5509550526370156,Gold,15.509550526370157,60,0
9866,886.64,0.0,1.0,0.5509025737307633,Gold,15.509025737307633,60,0
5787,769.26,0.0,1.0,0.5509012026383046,Gold,15.509012026383044,60,0
7490,706.61,0.0,1.0,0.5507812000915118,Gold,15.507812000915118,60,0
6585,444.96,0.0,1.0,0.550725823021455,Gold,15.50725823021455,60,0
4118,964.16,0.0,1.0,0.5507130418832074,Gold,15.507130418832073,60,0
4583,837.82,0.0,1.0,0.5506942262642212,Gold,15.506942262642212,60,0
1223,635.64,0.0,1.0,0.5506630365738382,Gold,15.506630365738383,60,0
8634,341.17,0.0,1.0,0.5506288756758794,Gold,15.506288756758796,60,0
3795,893.96,0.0,1.0,0.550618078893421,Gold,15.50618078893421,60,0
2705,900.74,0.0,1.0,0.5505698388085272,Gold,15.505698388085271,60,0
7265,749.07,0.0,1.0,0.5505453919712905,Gold,15.505453919712906,60,0
4954,270.99,0.0,1.0,0.5505345152972071,Gold,15.505345152972069,60,0
2549,614.03,0.0,1.0,0.5505169657702584,Gold,15.505169657702584,60,0
4507,904.34,0.0,1.0,0.5504257835565141,Gold,15.504257835565141,60,0
1992,978.77,0.0,1.0,0.550395673544377,Gold,15.503956735443772,60,0
6987,617.86,0.0,1.0,0.5503798405460558,Gold,15.503798405460557,60,0
8879,1081.3,0.0,1.0,0.5503283937635106,Gold,15.503283937635107,60,0
1771,975.09,0.0,1.0,0.5502847930994089,Gold,15.502847930994088,60,0
4005,621.93,0.0,1.0,0.5502499466552209,Gold,15.502499466552209,60,0
7105,697.2,0.0,1.0,0.5502451463098699,Gold,15.502451463098698,60,0
2493,1249.6999999999998,77.17,0.9382491798031527,0.5501464957087322,Platinum,15.501464957087322,45,0
2330,618.4,0.0,1.0,0.5501435857936074,Gold,15.501435857936075,60,0
5494,356.17,0.0,1.0,0.550070733001246,Gold,15.50070733001246,60,0
5430,874.17,0.0,1.0,0.5500217951961608,Gold,15.500217951961607,60,0
1760,829.9,0.0,1.0,0.5499505417580437,Gold,15.499505417580437,60,0
6590,552.76,0.0,1.0,0.549933492885278,Gold,15.499334928852782,60,0
1834,1319.36,116.71,0.9115404438515644,0.5498952291713417,Platinum,15.498952291713417,45,0
5741,381.4,0.0,1.0,0.5498208259114015,Gold,15.498208259114016,60,0
7229,749.43,0.0,1.0,0.5497986632137659,Gold,15.497986632137659,60,0
1678,806.4,0.0,1.0,0.549747524204195,Gold,15.49747524204195,60,0
4785,345.27,0.0,1.0,0.5497423099441395,Gold,15.497423099441395,60,0
8010,705.27,0.0,1.0,0.5497307241367757,Gold,15.497307241367757,60,0
9788,410.8,0.0,1.0,0.5496965632388169,Gold,15.496965632388168,60,0
2254,875.27,0.0,1.0,0.5495498883023779,Gold,15.49549888302378,60,0
2678,933.63,0.0,1.0,0.5495406307652271,Gold,15.49540630765227,60,0
6101,747.23,0.0,1.0,0.5494798507387054,Gold,15.494798507387056,60,0
8551,663.2,0.0,1.0,0.5494732326686687,Gold,15.494732326686687,60,0
4738,569.92,0.0,1.0,0.5494404322109518,Gold,15.494404322109519,60,0
7752,441.76,0.0,1.0,0.5493667789805958,Gold,15.493667789805958,60,0
6428,950.36,0.0,1.0,0.5492871392044761,Gold,15.49287139204476,60,0
9260,698.04,0.0,1.0,0.549260354966555,Gold,15.492603549665551,60,0
8136,259.92,0.0,1.0,0.549190869035531,Gold,15.49190869035531,60,0
9922,182.46,0.0,1.0,0.5491296834639038,Gold,15.491296834639039,60,0
7701,591.92,0.0,1.0,0.5490932034262033,Gold,15.490932034262032,60,0
8593,917.52,0.0,1.0,0.5490552275129348,Gold,15.490552275129348,60,0
6081,1873.35,247.86,0.8676915685803507,0.5490477056139018,Platinum,15.490477056139017,45,0
5974,772.55,0.0,1.0,0.5489801301463484,Gold,15.489801301463483,60,0
3404,895.79,0.0,1.0,0.5489055410426714,Gold,15.489055410426715,60,0
3383,961.35,0.0,1.0,0.5488606982540196,Gold,15.488606982540196,60,0
4989,1676.1999999999998,302.43,0.8195740365111561,0.548860453730395,Platinum,15.48860453730395,30,0
7372,735.05,0.0,1.0,0.5488603353177804,Gold,15.488603353177805,60,0
4434,709.78,0.0,1.0,0.5488565119328719,Gold,15.488565119328719,60,0
6463,733.88,0.0,1.0,0.548825082567614,Gold,15.48825082567614,60,0
3856,465.52,0.0,1.0,0.5488200547213501,Gold,15.488200547213502,60,0
3585,498.14,0.0,1.0,0.5487928124381126,Gold,15.487928124381124,60,0
1508,572.9,0.0,1.0,0.5487726455093558,Gold,15.487726455093558,60,0
7141,957.29,0.0,1.0,0.5487383681978865,Gold,15.487383681978866,60,0
7587,915.36,0.0,1.0,0.5487376202601022,Gold,15.487376202601022,60,0
2944,964.82,0.0,1.0,0.5487127260297658,Gold,15.487127260297658,60,0
6833,880.77,0.0,1.0,0.548705505348615,Gold,15.487055053486149,60,0
5798,946.01,0.0,1.0,0.54865102078214,Gold,15.4865102078214,60,0
5006,842.4,0.0,1.0,0.5485594969365899,Gold,15.485594969365899,60,0
2010,885.43,0.0,1.0,0.5483408632331165,Gold,15.483408632331166,60,0
3853,885.39,0.0,1.0,0.5483396580108885,Gold,15.483396580108884,60,0
8729,805.3,0.0,1.0,0.5481992290777759,Gold,15.481992290777757,60,0
1083,391.08,0.0,1.0,0.5480922876703544,Gold,15.480922876703545,60,0
9711,890.49,0.0,1.0,0.547988273339897,Gold,15.47988273339897,60,0
6712,856.53,0.0,1.0,0.5479751406784994,Gold,15.479751406784994,60,0
1281,561.8,0.0,1.0,0.5479331458360592,Gold,15.479331458360592,60,0
7887,175.97,0.0,1.0,0.5479240351473238,Gold,15.479240351473237,60,0
8501,669.84,0.0,1.0,0.5479056227908254,Gold,15.479056227908254,60,0
6794,820.69,0.0,1.0,0.5479053625723899,Gold,15.4790536257239,60,0
8838,577.03,0.0,1.0,0.5478869836942869,Gold,15.47886983694287,60,0
2324,98.14,0.0,1.0,0.5478517012700882,Gold,15.478517012700884,60,0
1875,658.97,0.0,1.0,0.5478306289029152,Gold,15.478306289029153,60,0
3605,940.96,0.0,1.0,0.5477412857182902,Gold,15.477412857182902,60,0
4760,1871.8899999999999,546.08,0.7082734562394157,0.5477364700662091,Platinum,15.47736470066209,30,0
3365,913.37,0.0,1.0,0.5476675594441625,Gold,15.476675594441625,60,0
8246,470.99,0.0,1.0,0.5474697173458657,Gold,15.474697173458658,60,0
1633,233.81,0.0,1.0,0.5473940592161595,Gold,15.473940592161595,60,0
4027,845.19,0.0,1.0,0.5473809349243606,Gold,15.473809349243606,60,0
4775,943.72,0.0,1.0,0.5473193955469657,Gold,15.473193955469657,60,0
1242,742.37,0.0,1.0,0.5473132142178119,Gold,15.47313214217812,60,0
6421,658.37,0.0,1.0,0.5473075000644461,Gold,15.47307500064446,60,0
8438,655.66,0.0,1.0,0.5472258462585049,Gold,15.47225846258505,60,0
2207,839.85,0.0,1.0,0.5472200377569343,Gold,15.472200377569344,60,0
9402,445.52,0.0,1.0,0.5472073425972923,Gold,15.472073425972923,60,0
7226,1419.07,116.33,0.9180237761350744,0.5471595464600438,Platinum,15.471595464600439,45,0
7139,635.13,0.0,1.0,0.5471123164550787,Gold,15.47112316455079,60,0
9240,533.16,0.0,1.0,0.5470702067208731,Gold,15.47070206720873,60,0
4533,490.89,0.0,1.0,0.5470592143941517,Gold,15.470592143941516,60,0
7378,347.82,0.0,1.0,0.5470413650833913,Gold,15.470413650833912,60,0
9540,598.16,0.0,1.0,0.5470084908210306,Gold,15.470084908210307,60,0
9359,576.27,0.0,1.0,0.5469802460881181,Gold,15.469802460881182,60,0
2643,855.62,0.0,1.0,0.5469376208627134,Gold,15.469376208627136,60,0
1245,721.09,0.0,1.0,0.5469245612450871,Gold,15.46924561245087,60,0
3866,988.99,0.0,1.0,0.54691572903573,Gold,15.4691572903573,60,0
8273,904.58,0.0,1.0,0.5468976613545281,Gold,15.46897661354528,60,0
2858,592.96,0.0,1.0,0.5468518119314019,Gold,15.46851811931402,60,0
1748,900.31,0.0,1.0,0.5467690038816982,Gold,15.467690038816983,60,0
7650,470.25,0.0,1.0,0.5466898449770736,Gold,15.466898449770737,60,0
3462,805.27,0.0,1.0,0.5466831736459534,Gold,15.466831736459534,60,0
2382,738.17,0.0,1.0,0.5466816153788305,Gold,15.466816153788304,60,0
1373,728.71,0.0,1.0,0.5466491055744541,Gold,15.466491055744541,60,0
3358,886.78,0.0,1.0,0.5466138627156318,Gold,15.466138627156319,60,0
6776,726.52,0.0,1.0,0.5465831196574759,Gold,15.46583119657476,60,0
6326,700.14,0.0,1.0,0.5465458513557427,Gold,15.46545851355743,60,0
5916,865.67,0.0,1.0,0.5464828571899009,Gold,15.464828571899009,60,0
7059,840.1,0.0,1.0,0.5464699946382829,Gold,15.46469994638283,60,0
7036,394.83,0.0,1.0,0.5464376004865447,Gold,15.464376004865446,60,0
1898,686.42,0.0,1.0,0.5463849853840935,Gold,15.463849853840937,60,0
6373,501.67,0.0,1.0,0.5463739207744733,Gold,15.463739207744734,60,0
9644,970.5,0.0,1.0,0.546358615060877,Gold,15.46358615060877,60,0
5104,986.71,0.0,1.0,0.5463419808636885,Gold,15.463419808636885,60,0
5384,239.95,0.0,1.0,0.546316434565518,Gold,15.46316434565518,60,0
6757,53.33,0.0,1.0,0.5462490258167428,Gold,15.46249025816743,60,0
9421,904.36,0.0,1.0,0.5461334568746988,Gold,15.461334568746988,60,0
5283,961.18,0.0,1.0,0.5460777982817732,Gold,15.460777982817731,60,0
5162,740.71,0.0,1.0,0.5460005712327272,Gold,15.460005712327272,60,0
1490,781.29,0.0,1.0,0.5459606429203193,Gold,15.459606429203191,60,0
9505,822.8,0.0,1.0,0.5459487360247103,Gold,15.459487360247103,60,0
5126,897.26,0.0,1.0,0.5459195299292441,Gold,15.45919529929244,60,0
1687,401.6,0.0,1.0,0.5458840085910432,Gold,15.458840085910433,60,0
3176,158.43,0.0,1.0,0.5458803936852321,Gold,15.458803936852322,60,0
9187,434.55,0.0,1.0,0.545866709391186,Gold,15.45866709391186,60,0
9965,953.26,87.54,0.9081677611564526,0.5458486929856515,Platinum,15.458486929856514,45,0
6733,667.93,0.0,1.0,0.5458278714092405,Gold,15.458278714092405,60,0
1299,950.56,0.0,1.0,0.5457578117802621,Gold,15.457578117802623,60,0
4651,816.31,0.0,1.0,0.5457531887182313,Gold,15.457531887182313,60,0
5511,505.32,0.0,1.0,0.5457263215451948,Gold,15.457263215451949,60,0
5658,890.53,0.0,1.0,0.5457167512893977,Gold,15.457167512893976,60,0
8890,922.92,0.0,1.0,0.5456825789783497,Gold,15.456825789783498,60,0
4306,17.56,0.0,1.0,0.5456763063444816,Gold,15.456763063444816,60,0
8592,615.99,0.0,1.0,0.545525516608921,Gold,15.45525516608921,60,0
8468,665.87,0.0,1.0,0.5455132772119778,Gold,15.455132772119779,60,0
4278,924.53,0.0,1.0,0.5454785639204979,Gold,15.45478563920498,60,0
8172,529.98,0.0,1.0,0.5454592400386026,Gold,15.454592400386025,60,0
2022,722.45,0.0,1.0,0.5454503872856846,Gold,15.454503872856847,60,0
4617,973.09,0.0,1.0,0.5454265521900333,Gold,15.454265521900332,60,0
8400,477.62,0.0,1.0,0.5453967556574152,Gold,15.45396755657415,60,0
4580,778.31,0.0,1.0,0.5453658033592893,Gold,15.453658033592891,60,0
2098,417.85,0.0,1.0,0.5453635291110321,Gold,15.453635291110322,60,0
1964,459.1,0.0,1.0,0.5453437882709418,Gold,15.453437882709418,60,0
3115,935.98,0.0,1.0,0.5453185082781876,Gold,15.453185082781875,60,0
6072,809.83,0.0,1.0,0.5453054174647841,Gold,15.45305417464784,60,0
6300,1385.47,462.97,0.6658390293546594,0.5452732610764304,Platinum,15.452732610764304,15,0
7305,756.05,0.0,1.0,0.5452001476945059,Gold,15.452001476945059,60,0
5527,35.07,0.0,1.0,0.5451937913646497,Gold,15.451937913646496,60,0
1148,788.08,0.0,1.0,0.5451551283834066,Gold,15.451551283834066,60,0
6109,511.18,0.0,1.0,0.5451453108440083,Gold,15.451453108440083,60,0
4622,693.65,0.0,1.0,0.5450876777866375,Gold,15.450876777866377,60,0
8102,448.62,0.0,1.0,0.5450280200472284,Gold,15.450280200472283,60,0
9844,892.61,0.0,1.0,0.5450218470876733,Gold,15.450218470876733,60,0
5962,715.12,0.0,1.0,0.5449770050598943,Gold,15.449770050598943,60,0
3677,713.83,0.0,1.0,0.5449381366430441,Gold,15.44938136643044,60,0
1492,996.71,0.0,1.0,0.5448756096529901,Gold,15.448756096529902,60,0
4870,694.05,0.0,1.0,0.5448472047563913,Gold,15.448472047563913,60,0
8743,861.15,0.0,1.0,0.5448315155629951,Gold,15.448315155629952,60,0
6459,869.35,0.0,1.0,0.5448260608671922,Gold,15.448260608671923,60,0
4064,901.47,0.0,1.0,0.5447837533061057,Gold,15.447837533061058,60,0
2186,270.93,0.0,1.0,0.5447246266557845,Gold,15.447246266557846,60,0
7990,722.51,0.0,1.0,0.5446946193614508,Gold,15.446946193614508,60,0
4362,478.23,0.0,1.0,0.5446575595388151,Gold,15.446575595388152,60,0
4994,938.47,0.0,1.0,0.5446359576042995,Gold,15.446359576042994,60,0
9918,602.65,0.0,1.0,0.5446185244908615,Gold,15.446185244908614,60,0
8973,291.81,0.0,1.0,0.5445961769011796,Gold,15.445961769011795,60,0
5480,819.61,0.0,1.0,0.5445899932894079,Gold,15.44589993289408,60,0
5874,807.58,0.0,1.0,0.5444800479568882,Gold,15.444800479568883,60,0
9472,704.21,0.0,1.0,0.5443957554447056,Gold,15.443957554447056,60,0
5248,267.96,0.0,1.0,0.5443826136528366,Gold,15.443826136528367,60,0
1903,854.09,0.0,1.0,0.5443662685872431,Gold,15.443662685872432,60,0
2531,510.39,0.0,1.0,0.5443639319474314,Gold,15.443639319474315,60,0
7066,752.73,0.0,1.0,0.5443425384920133,Gold,15.443425384920133,60,0
5166,609.48,0.0,1.0,0.5443192656812271,Gold,15.44319265681227,60,0
8604,499.24,0.0,1.0,0.5442805015039257,Gold,15.442805015039255,60,0
4374,631.89,0.0,1.0,0.54423691567684,Gold,15.442369156768398,60,0
4879,123.66,0.0,1.0,0.5440751785060425,Gold,15.440751785060424,60,0
4433,583.76,0.0,1.0,0.5440493582937292,Gold,15.440493582937291,60,0
3003,136.81,0.0,1.0,0.5439663448084187,Gold,15.439663448084186,60,0
1141,738.34,0.0,1.0,0.5439089597955213,Gold,15.439089597955213,60,0
6390,376.92,0.0,1.0,0.5438777602137943,Gold,15.438777602137943,60,0
6456,711.66,0.0,1.0,0.5438626523270788,Gold,15.438626523270788,60,0
9581,533.91,0.0,1.0,0.5438099763548182,Gold,15.438099763548184,60,0
1817,1236.51,94.72,0.923397303701547,0.5438083232384354,Platinum,15.438083232384354,45,0
3480,783.56,0.0,1.0,0.5437563120090261,Gold,15.43756312009026,60,0
3413,861.69,59.76,0.9306479128224767,0.5437483653334768,Platinum,15.437483653334766,45,0
7350,732.89,0.0,1.0,0.5437447482669682,Gold,15.437447482669683,60,0
5290,724.36,0.0,1.0,0.5437402598793909,Gold,15.43740259879391,60,0
3668,810.54,0.0,1.0,0.5435591333916527,Gold,15.435591333916527,60,0
8970,910.99,0.0,1.0,0.5435554446811975,Gold,15.435554446811977,60,0
3539,414.22,0.0,1.0,0.5434864784261723,Gold,15.434864784261721,60,0
1816,699.09,0.0,1.0,0.5434839112419569,Gold,15.434839112419569,60,0
8609,914.51,0.0,1.0,0.5434089789847288,Gold,15.434089789847288,60,0
6701,922.62,0.0,1.0,0.543400812538913,Gold,15.43400812538913,60,0
5606,972.46,0.0,1.0,0.5433873679197418,Gold,15.433873679197418,60,0
6250,694.83,0.0,1.0,0.5433555550746841,Gold,15.43355555074684,60,0
7917,694.28,0.0,1.0,0.5433389832690504,Gold,15.433389832690505,60,0
5638,265.93,0.0,1.0,0.5433113476146689,Gold,15.433113476146689,60,0
9715,533.46,0.0,1.0,0.5432913670997037,Gold,15.432913670997037,60,0
4846,717.79,0.0,1.0,0.5432897768759308,Gold,15.432897768759307,60,0
4618,113.77,0.0,1.0,0.5432721368051404,Gold,15.432721368051405,60,0
8640,650.12,0.0,1.0,0.54327104419206,Gold,15.432710441920602,60,0
3351,614.07,0.0,1.0,0.543194938669254,Gold,15.43194938669254,60,0
5460,647.18,0.0,1.0,0.5431824603583083,Gold,15.431824603583081,60,0
7820,737.79,0.0,1.0,0.5431348122323119,Gold,15.431348122323119,60,0
4260,762.57,0.0,1.0,0.5431238716449285,Gold,15.431238716449284,60,0
9219,628.15,0.0,1.0,0.543114126388429,Gold,15.431141263884292,60,0
2614,686.64,0.0,1.0,0.5431087858235188,Gold,15.431087858235188,60,0
4088,1015.78,337.93,0.6673196952095926,0.543059895615803,Platinum,15.43059895615803,15,0
9304,788.73,0.0,1.0,0.5429019859718829,Gold,15.429019859718828,60,0
1656,201.62,0.0,1.0,0.5428888030928926,Gold,15.428888030928928,60,0
3659,636.87,0.0,1.0,0.5428718143290636,Gold,15.428718143290636,60,0
2978,901.3,0.0,1.0,0.5427584290914351,Gold,15.427584290914352,60,0
8235,421.8,0.0,1.0,0.5427047670282608,Gold,15.427047670282608,60,0
7235,798.86,0.0,1.0,0.5427021579960515,Gold,15.427021579960517,60,0
6557,294.49,0.0,1.0,0.5426567247702477,Gold,15.42656724770248,60,0
8188,357.17999999999995,0.0,1.0,0.5426516699130058,Gold,15.426516699130058,60,0
4203,860.87,0.0,1.0,0.5425503517346725,Gold,15.425503517346723,60,0
7270,785.11,0.0,1.0,0.5425403881077315,Gold,15.425403881077315,60,0
3116,357.61,0.0,1.0,0.5425383634256933,Gold,15.425383634256933,60,0
3323,876.07,0.0,1.0,0.5425032856762291,Gold,15.425032856762291,60,0
2373,37.2,0.0,1.0,0.5424801916705084,Gold,15.424801916705084,60,0
3399,1500.5500000000002,212.37,0.858471893638999,0.5424604978065402,Platinum,15.424604978065402,45,0
9818,655.72,0.0,1.0,0.5424296742938668,Gold,15.424296742938669,60,0
5357,763.78,0.0,1.0,0.5424027538597471,Gold,15.424027538597471,60,0
7052,327.69,0.0,1.0,0.5423944329567897,Gold,15.423944329567899,60,0
6364,74.5,0.0,1.0,0.5423414351354114,Gold,15.423414351354115,60,0
8226,912.58,0.0,1.0,0.542340726002131,Gold,15.42340726002131,60,0
8211,591.08,0.0,1.0,0.5422497119412354,Gold,15.422497119412352,60,0
1769,598.09,0.0,1.0,0.542208401884152,Gold,15.42208401884152,60,0
4167,656.49,0.0,1.0,0.542200349569229,Gold,15.42200349569229,60,0
1269,731.24,0.0,1.0,0.5421798813349151,Gold,15.421798813349152,60,0
7461,756.15,0.0,1.0,0.5421728577197725,Gold,15.421728577197724,60,0
6915,948.05,0.0,1.0,0.542146830550107,Gold,15.421468305501072,60,0
5263,654.26,0.0,1.0,0.5421331584300229,Gold,15.421331584300228,60,0
9387,461.49,0.0,1.0,0.5421329720162312,Gold,15.421329720162312,60,0
9244,938.59,0.0,1.0,0.5421143207457307,Gold,15.421143207457305,60,0
3793,720.51,0.0,1.0,0.5421091057248026,Gold,15.421091057248027,60,0
2826,946.41,0.0,1.0,0.5420974164387625,Gold,15.420974164387626,60,0
3222,610.86,0.0,1.0,0.5420881185753628,Gold,15.420881185753627,60,0
4160,652.61,0.0,1.0,0.5420834430131214,Gold,15.420834430131213,60,0
6267,367.17,0.0,1.0,0.542068835780589,Gold,15.42068835780589,60,0
3628,760.91,0.0,1.0,0.542063753912369,Gold,15.420637539123693,60,0
1611,542.1,0.0,1.0,0.5420365435857815,Gold,15.420365435857814,60,0
9279,21.81,0.0,1.0,0.5420164824183187,Gold,15.420164824183187,60,0
9453,817.96,0.0,1.0,0.542015025347254,Gold,15.42015025347254,60,0
6918,464.61,0.0,1.0,0.5419744540974832,Gold,15.419744540974833,60,0
4813,949.37,0.0,1.0,0.541934077631103,Gold,15.41934077631103,60,0
5444,604.72,0.0,1.0,0.5419031169633781,Gold,15.419031169633781,60,0
9041,15.97,0.0,1.0,0.5418405199730433,Gold,15.418405199730433,60,0
8947,659.43,0.0,1.0,0.5417838828979301,Gold,15.4178388289793,60,0
9109,1076.08,344.2,0.68013530592521,0.5416696790772964,Platinum,15.416696790772964,15,0
5247,655.11,0.0,1.0,0.5416537188973155,Gold,15.416537188973155,60,0
5559,504.07,0.0,1.0,0.5416482543101685,Gold,15.416482543101683,60,0
9780,645.4,0.0,1.0,0.5416136764540147,Gold,15.416136764540147,60,0
1212,551.89,0.0,1.0,0.5415739459684875,Gold,15.415739459684875,60,0
3084,497.91,0.0,1.0,0.5414626500870698,Gold,15.414626500870698,60,0
3694,900.73,314.24,0.6511274188713598,0.5414497979808068,Platinum,15.414497979808068,15,0
8313,621.72,0.0,1.0,0.5414052354001403,Gold,15.414052354001404,60,0
4706,713.15,0.0,1.0,0.5413822943298161,Gold,15.413822943298161,60,0
2901,972.62,0.0,1.0,0.5413719867884514,Gold,15.413719867884515,60,0
3962,1389.7199999999998,188.94,0.8640445557378464,0.5413501931580877,Platinum,15.413501931580878,45,0
2506,457.27000000000004,39.58,0.9134428237146544,0.5413475970216945,Platinum,15.413475970216945,45,0
2601,903.66,0.0,1.0,0.5413143856877305,Gold,15.413143856877305,60,0
